"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"37101","51","public_oth",2016,394.515959170447,NA,NA,NA,"VA"
"42101","51","robbery",2016,5910.67644199611,NA,NA,NA,"VA"
"47101","51","sexassault",2016,4678.69693778354,NA,NA,NA,"VA"
"52101","51","weapons",2016,841.499513933895,NA,NA,NA,"VA"
"11552","1","arson",2007,114,43,50,2.28,"AL"
"21000","1","assault",2007,938,549,413,2.27118644067797,"AL"
"31000","1","burglary",2007,2623,1484,1332,1.96921921921922,"AL"
"41000","1","drugposs",2007,430,443,402,1.06965174129353,"AL"
"51000","1","drugtraff",2007,921,485,416,2.21394230769231,"AL"
"61000","1","dwi",2007,569,356,540,1.0537037037037,"AL"
"71000","1","fraud",2007,920,837,827,1.11245465538089,"AL"
"81000","1","homicide",2007,4244,892,562,7.55160142348755,"AL"
"91000","1","kidnapping",2007,197,42,34,5.79411764705883,"AL"
"101000","1","larceny",2007,1684,1138,1113,1.51302785265049,"AL"
"11553","1","otherdrug",2007,3883,3075,2985,1.30083752093802,"AL"
"12100","1","otherprop",2007,1232,1068,1105,1.11493212669683,"AL"
"13100","1","otherviol",2007,142,83,82,1.73170731707317,"AL"
"14100","1","public_oth",2007,850,606,493,1.72413793103448,"AL"
"15100","1","robbery",2007,4327,1394,1273,3.39905734485467,"AL"
"16100","1","sexassault",2007,2303,607,412,5.58980582524272,"AL"
"17100","1","weapons",2007,176,103,96,1.83333333333333,"AL"
"18100","1","arson",2008,107,42,42,2.54761904761905,"AL"
"19100","1","assault",2008,1074,494,483,2.22360248447205,"AL"
"20100","1","burglary",2008,2775,1559,1515,1.83168316831683,"AL"
"21100","1","drugposs",2008,471,503,486,0.969135802469136,"AL"
"22100","1","drugtraff",2008,990,515,456,2.17105263157895,"AL"
"23100","1","dwi",2008,385,171,343,1.12244897959184,"AL"
"24100","1","fraud",2008,930,792,849,1.09540636042403,"AL"
"25100","1","homicide",2008,4574,651,378,12.1005291005291,"AL"
"26100","1","kidnapping",2008,205,36,38,5.39473684210526,"AL"
"27100","1","larceny",2008,1709,1365,1353,1.26311899482631,"AL"
"28100","1","otherdrug",2008,3973,3659,3501,1.1348186232505,"AL"
"29100","1","otherprop",2008,1195,1203,1185,1.0084388185654,"AL"
"30100","1","otherviol",2008,143,132,86,1.66279069767442,"AL"
"31100","1","public_oth",2008,963,709,566,1.70141342756184,"AL"
"32100","1","robbery",2008,4448,1355,1126,3.95026642984014,"AL"
"33100","1","sexassault",2008,2498,506,352,7.09659090909091,"AL"
"34100","1","weapons",2008,183,93,86,2.12790697674419,"AL"
"35100","1","arson",2009,107,67,44,2.43181818181818,"AL"
"36100","1","assault",2009,1085,566,543,1.99815837937385,"AL"
"37100","1","burglary",2009,2819,1639,1615,1.74551083591331,"AL"
"38100","1","drugposs",2009,488,583,574,0.850174216027875,"AL"
"39100","1","drugtraff",2009,1049,824,571,1.83712784588441,"AL"
"40100","1","dwi",2009,213,108,163,1.30674846625767,"AL"
"41100","1","fraud",2009,873,788,844,1.03436018957346,"AL"
"42100","1","homicide",2009,4847,485,314,15.4363057324841,"AL"
"43100","1","kidnapping",2009,203,29,23,8.82608695652174,"AL"
"44100","1","larceny",2009,1721,1398,1366,1.25988286969253,"AL"
"45100","1","otherdrug",2009,4131,3747,3821,1.08113059408532,"AL"
"46100","1","otherprop",2009,1213,1218,1220,0.994262295081967,"AL"
"47100","1","otherviol",2009,189,138,113,1.67256637168142,"AL"
"48100","1","public_oth",2009,1106,735,709,1.55994358251058,"AL"
"49100","1","robbery",2009,4677,1359,1124,4.16103202846975,"AL"
"50100","1","sexassault",2009,2652,332,322,8.2360248447205,"AL"
"51100","1","weapons",2009,190,97,92,2.06521739130435,"AL"
"52100","1","arson",2010,130,59,43,3.02325581395349,"AL"
"53100","1","assault",2010,1108,526,480,2.30833333333333,"AL"
"54100","1","burglary",2010,2843,1678,1723,1.65002901915264,"AL"
"55100","1","drugposs",2010,497,524,566,0.878091872791519,"AL"
"56100","1","drugtraff",2010,1302,899,709,1.83638928067701,"AL"
"57100","1","dwi",2010,158,70,135,1.17037037037037,"AL"
"58100","1","fraud",2010,817,673,733,1.11459754433834,"AL"
"59100","1","homicide",2010,5018,467,320,15.68125,"AL"
"60100","1","kidnapping",2010,209,31,23,9.08695652173913,"AL"
"61100","1","larceny",2010,1753,1302,1339,1.3091859596714,"AL"
"62100","1","otherdrug",2010,4057,3301,3678,1.10304513322458,"AL"
"63100","1","otherprop",2010,1211,1156,1286,0.941679626749611,"AL"
"64100","1","otherviol",2010,214,128,106,2.0188679245283,"AL"
"65100","1","public_oth",2010,1132,709,700,1.61714285714286,"AL"
"66100","1","robbery",2010,4912,1154,1110,4.42522522522522,"AL"
"67100","1","sexassault",2010,2662,274,299,8.90301003344482,"AL"
"68100","1","weapons",2010,195,112,101,1.93069306930693,"AL"
"69100","1","arson",2011,146,46,45,3.24444444444444,"AL"
"70100","1","assault",2011,1154,416,484,2.38429752066116,"AL"
"71100","1","burglary",2011,2798,1663,1612,1.73573200992556,"AL"
"72100","1","drugposs",2011,455,498,517,0.880077369439072,"AL"
"73100","1","drugtraff",2011,1492,993,798,1.86967418546366,"AL"
"74100","1","dwi",2011,93,66,94,0.98936170212766,"AL"
"75100","1","fraud",2011,757,614,666,1.13663663663664,"AL"
"76100","1","homicide",2011,5165,450,362,14.267955801105,"AL"
"77100","1","kidnapping",2011,217,23,22,9.86363636363636,"AL"
"78100","1","larceny",2011,1716,1329,1253,1.36951316839585,"AL"
"79100","1","otherdrug",2011,3680,3169,3164,1.16308470290771,"AL"
"80100","1","otherprop",2011,1081,1124,1131,0.95579133510168,"AL"
"81100","1","otherviol",2011,236,105,103,2.29126213592233,"AL"
"82100","1","public_oth",2011,1141,679,660,1.72878787878788,"AL"
"83100","1","robbery",2011,4956,1048,1047,4.73352435530086,"AL"
"84100","1","sexassault",2011,2637,279,295,8.93898305084746,"AL"
"85100","1","weapons",2011,206,106,109,1.88990825688073,"AL"
"86100","1","arson",2012,147,42,47,3.12765957446809,"AL"
"87100","1","assault",2012,1086,429,436,2.49082568807339,"AL"
"88100","1","burglary",2012,2849,1781,1718,1.65832363213038,"AL"
"89100","1","drugposs",2012,436,489,462,0.943722943722944,"AL"
"90100","1","drugtraff",2012,1687,825,836,2.01794258373206,"AL"
"91100","1","dwi",2012,65,34,65,1,"AL"
"92100","1","fraud",2012,705,645,639,1.10328638497653,"AL"
"93100","1","homicide",2012,5253,377,311,16.8906752411576,"AL"
"94100","1","kidnapping",2012,218,34,26,8.38461538461539,"AL"
"95100","1","larceny",2012,1792,1470,1382,1.29667149059334,"AL"
"96100","1","otherdrug",2012,3685,3098,3208,1.14869077306733,"AL"
"97100","1","otherprop",2012,1074,1176,1127,0.952972493345164,"AL"
"98100","1","otherviol",2012,238,95,106,2.24528301886792,"AL"
"99100","1","public_oth",2012,1160,748,624,1.85897435897436,"AL"
"100100","1","robbery",2012,4957,986,1075,4.61116279069767,"AL"
"101100","1","sexassault",2012,2621,284,280,9.36071428571429,"AL"
"102100","1","weapons",2012,203,105,102,1.99019607843137,"AL"
"103100","1","arson",2013,142,36,50,2.84,"AL"
"104100","1","assault",2013,1079,424,430,2.5093023255814,"AL"
"105100","1","burglary",2013,2912,1706,1722,1.69105691056911,"AL"
"106100","1","drugposs",2013,463,496,528,0.876893939393939,"AL"
"107100","1","drugtraff",2013,1676,789,896,1.87053571428571,"AL"
"108100","1","dwi",2013,34,28,35,0.971428571428572,"AL"
"109100","1","fraud",2013,711,678,691,1.02894356005789,"AL"
"110100","1","homicide",2013,5319,319,311,17.1028938906752,"AL"
"111100","1","kidnapping",2013,226,22,25,9.04,"AL"
"112100","1","larceny",2013,1880,1475,1517,1.23928806855636,"AL"
"113100","1","otherdrug",2013,3575,3004,3137,1.13962384443736,"AL"
"114100","1","otherprop",2013,1123,1126,1195,0.939748953974895,"AL"
"11556","1","otherviol",2013,227,157,123,1.84552845528455,"AL"
"11610","1","public_oth",2013,1284,757,687,1.86899563318777,"AL"
"11710","1","robbery",2013,4868,1036,1044,4.66283524904215,"AL"
"11810","1","sexassault",2013,2625,264,299,8.77926421404682,"AL"
"11910","1","weapons",2013,206,97,98,2.10204081632653,"AL"
"12010","1","arson",2014,128,42,42,3.04761904761905,"AL"
"12110","1","assault",2014,1073,440,474,2.26371308016878,"AL"
"12210","1","burglary",2014,2896,1616,1775,1.63154929577465,"AL"
"12310","1","drugposs",2014,431,426,460,0.936956521739131,"AL"
"12410","1","drugtraff",2014,1569,834,938,1.6727078891258,"AL"
"12510","1","dwi",2014,27,23,26,1.03846153846154,"AL"
"12610","1","fraud",2014,698,632,721,0.968099861303745,"AL"
"12710","1","homicide",2014,5327,551,329,16.1914893617021,"AL"
"12810","1","kidnapping",2014,223,33,24,9.29166666666667,"AL"
"12910","1","larceny",2014,1838,1488,1633,1.12553582363748,"AL"
"13010","1","otherdrug",2014,3442,2895,3313,1.03893751886508,"AL"
"13110","1","otherprop",2014,1054,1022,1139,0.925373134328358,"AL"
"13210","1","otherviol",2014,261,209,164,1.59146341463415,"AL"
"13310","1","public_oth",2014,1354,837,741,1.82726045883941,"AL"
"13410","1","robbery",2014,4860,1041,1066,4.55909943714822,"AL"
"13510","1","sexassault",2014,2590,261,261,9.92337164750958,"AL"
"13610","1","weapons",2014,205,104,113,1.8141592920354,"AL"
"13710","1","arson",2015,128,49,48,2.66666666666667,"AL"
"13810","1","assault",2015,1039,452,439,2.36674259681093,"AL"
"13910","1","burglary",2015,2737,1591,1739,1.57389304197815,"AL"
"14010","1","drugposs",2015,397,392,463,0.857451403887689,"AL"
"14110","1","drugtraff",2015,1465,795,900,1.62777777777778,"AL"
"14210","1","dwi",2015,24,25,31,0.774193548387097,"AL"
"14310","1","fraud",2015,609,578,644,0.945652173913043,"AL"
"14410","1","homicide",2015,5549,332,334,16.6137724550898,"AL"
"14510","1","kidnapping",2015,232,17,28,8.28571428571428,"AL"
"14610","1","larceny",2015,1693,1436,1535,1.10293159609121,"AL"
"14710","1","otherdrug",2015,3024,2980,3120,0.969230769230769,"AL"
"14810","1","otherprop",2015,937,971,1030,0.909708737864078,"AL"
"14910","1","otherviol",2015,306,219,194,1.57731958762887,"AL"
"15010","1","public_oth",2015,1450,807,742,1.95417789757412,"AL"
"15110","1","robbery",2015,4835,930,1076,4.49349442379182,"AL"
"15210","1","sexassault",2015,2590,256,229,11.3100436681223,"AL"
"15310","1","weapons",2015,196,111,108,1.81481481481482,"AL"
"15410","1","arson",2016,129,NA,NA,NA,"AL"
"155","1","assault",2016,1052,NA,NA,NA,"AL"
"156","1","burglary",2016,2589,NA,NA,NA,"AL"
"157","1","drugposs",2016,326,NA,NA,NA,"AL"
"158","1","drugtraff",2016,1360,NA,NA,NA,"AL"
"159","1","dwi",2016,18,NA,NA,NA,"AL"
"160","1","fraud",2016,543,NA,NA,NA,"AL"
"161","1","homicide",2016,5547,NA,NA,NA,"AL"
"162","1","kidnapping",2016,221,NA,NA,NA,"AL"
"163","1","larceny",2016,1594,NA,NA,NA,"AL"
"164","1","otherdrug",2016,2884,NA,NA,NA,"AL"
"165","1","otherprop",2016,878,NA,NA,NA,"AL"
"166","1","otherviol",2016,331,NA,NA,NA,"AL"
"167","1","public_oth",2016,1515,NA,NA,NA,"AL"
"168","1","robbery",2016,4689,NA,NA,NA,"AL"
"16910","1","sexassault",2016,2617,NA,NA,NA,"AL"
"17010","1","weapons",2016,199,NA,NA,NA,"AL"
"17110","10","arson",2009,10.1344086021505,7.0885554574875,5.06111590451539,2.0024059502587,"DE"
"17210","10","assault",2009,224.983870967742,151.897616946161,158.919039401783,1.41571376101093,"DE"
"17310","10","burglary",2009,260.454301075269,244.048837893498,229.774662064999,1.13352054893499,"DE"
"17410","10","drugposs",2009,34.4569892473118,117.467490438364,121.466781708369,0.283674176286649,"DE"
"17510","10","drugtraff",2009,712.448924731183,349.364518976169,395.779263733103,1.80011685809701,"DE"
"17610","10","dwi",2009,129.720430107527,519.489849955869,506.111590451539,0.256307961633113,"DE"
"17710","10","fraud",2009,23.3091397849462,81.0120623712857,70.8556226632154,0.328966691828215,"DE"
"17810","10","homicide",2009,427.672043010753,44.5566343042071,34.4155881507046,12.4266957501348,"DE"
"17910","10","kidnapping",2009,53.7123655913978,10.1265077964107,16.1955708944492,3.31648485511597,"DE"
"18010","10","larceny",2009,59.7930107526882,169.112680200059,181.187949381651,0.33000544990297,"DE"
"18110","10","otherdrug",2009,92.2231182795699,166.074727861136,149.809030773655,0.615604532005207,"DE"
"18210","10","otherprop",2009,27.3629032258065,86.075316269491,100.210094909405,0.273055356853459,"DE"
"18310","10","otherviol",2009,52.6989247311828,122.53074433657,118.43011216566,0.444979100057488,"DE"
"18410","10","public_oth",2009,1637.72043010753,4307.81641659312,4428.47641645096,0.369815773213492,"DE"
"18510","10","robbery",2009,555.365591397849,206.580759046778,222.689099798677,2.49390559259492,"DE"
"18610","10","sexassault",2009,645.561827956989,159.998823183289,147.784584411849,4.36826229559859,"DE"
"18710","10","weapons",2009,330.381720430108,140.758458370109,151.833477135462,2.17594779928112,"DE"
"18810","10","arson",2010,12.1686460807601,11.1412001237241,10.1166770379589,1.20283033995273,"DE"
"18910","10","assault",2010,218.021575613618,177.246365604702,168.948506533914,1.29046169206505,"DE"
"19010","10","burglary",2010,274.808590657165,219.78549334983,225.601897946484,1.21811293769503,"DE"
"19110","10","drugposs",2010,30.4216152019002,115.463346736777,103.190105787181,0.294811357831551,"DE"
"19210","10","drugtraff",2010,666.233372921615,296.761057841015,334.862009956441,1.98957586442332,"DE"
"19310","10","dwi",2010,142.981591448931,409.185895453139,423.888767890479,0.337309224211087,"DE"
"19410","10","fraud",2010,33.4637767220903,76.9755644911847,78.9100808960796,0.424074799342308,"DE"
"19510","10","homicide",2010,438.071258907363,52.6674914939684,32.3733665214686,13.5318413244682,"DE"
"19610","10","kidnapping",2010,47.660530482977,14.1797092483761,10.1166770379589,4.71108549814818,"DE"
"19710","10","larceny",2010,47.660530482977,234.97803897309,208.403546981954,0.228693470783892,"DE"
"19810","10","otherdrug",2010,108.503760886778,182.310547479122,196.263534536403,0.552847278242877,"DE"
"19910","10","otherprop",2010,13.1826999208234,89.1296009897928,70.8167392657125,0.186152314516494,"DE"
"20010","10","otherviol",2010,56.7870150435471,124.578874110733,113.30678282514,0.501179308313637,"DE"
"20110","10","public_oth",2010,1516.0104908947,4018.93473553975,4060.83416303671,0.373324895829042,"DE"
"20210","10","robbery",2010,539.476642913698,240.04222084751,202.333540759179,2.66627392022855,"DE"
"20310","10","sexassault",2010,658.120942201109,143.822765233529,120.388456751711,5.46664489236219,"DE"
"20410","10","weapons",2010,319.426959619952,141.797092483761,142.645146235221,2.23931180310348,"DE"
"20510","10","arson",2011,13.201768172888,6.13009540329575,9.20827112570917,1.43368586704937,"DE"
"20610","10","assault",2011,226.461100196464,211.488291413703,214.859659599881,1.0539954341275,"DE"
"20710","10","burglary",2011,269.112966601179,294.244579358196,247.600179157958,1.08688518528695,"DE"
"20810","10","drugposs",2011,42.6518664047151,163.469210754553,182.119140041804,0.23419760490262,"DE"
"20910","10","drugtraff",2011,628.607269155206,324.895056374675,329.45147805315,1.90804203662973,"DE"
"21010","10","dwi",2011,127.955599214145,560.903729401561,526.917736637802,0.242837904889318,"DE"
"21110","10","fraud",2011,31.4811394891945,91.9514310494363,93.1058524932816,0.33812202612576,"DE"
"21210","10","homicide",2011,459.015324165029,49.040763226366,27.6248133771275,16.6160515873414,"DE"
"21310","10","kidnapping",2011,51.7915520628684,5.10841283607979,7.16198865332935,7.23144849423802,"DE"
"21410","10","larceny",2011,74.1330058939096,304.461405030356,326.38205434458,0.227135667868685,"DE"
"21510","10","otherdrug",2011,94.4434184675835,253.377276669558,257.831591519857,0.36629886163624,"DE"
"21610","10","otherprop",2011,31.4811394891945,111.363399826539,124.823230815169,0.252205773585608,"DE"
"21710","10","otherviol",2011,68.0398821218075,175.729401561145,174.957151388474,0.38889454693242,"DE"
"21810","10","public_oth",2011,1471.48939096267,3883.41543798786,3764.13660794267,0.390923482388417,"DE"
"21910","10","robbery",2011,577.831237721022,245.20381613183,205.651388474171,2.80976093576725,"DE"
"22010","10","sexassault",2011,682.429862475442,217.618386816999,215.88280083607,3.16111269555763,"DE"
"22110","10","weapons",2011,318.87347740668,169.599306157849,145.286055538967,2.19479754078089,"DE"
"22210","10","arson",2012,10.1393596986817,7.13010783200908,8.15366568914956,1.243533900608,"DE"
"22310","10","assault",2012,223.065913370998,193.531498297389,162.054105571848,1.37649035538998,"DE"
"22410","10","burglary",2012,315.334086629002,288.260073779796,277.224633431085,1.13746777379143,"DE"
"22510","10","drugposs",2012,24.3344632768362,93.7099886492622,83.575073313783,0.291168913313092,"DE"
"22610","10","drugtraff",2012,623.570621468927,298.445942111237,334.300293255132,1.86530085091199,"DE"
"22710","10","dwi",2012,162.229755178908,448.178206583428,448.451612903226,0.361755316540508,"DE"
"22810","10","fraud",2012,30.4180790960452,69.2639046538025,69.3061583577713,0.438894317861645,"DE"
"22910","10","homicide",2012,479.591713747646,49.9107548240636,21.4033724340176,22.4072965709555,"DE"
"23010","10","kidnapping",2012,49.6828625235405,4.07434733257662,5.09604105571847,9.74930578076668,"DE"
"23110","10","larceny",2012,52.724670433145,270.944097616345,242.571554252199,0.217357185988624,"DE"
