"rownum","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"6389","39","homicide",2009,7035.48449635036,537.082063037249,416.242085875446,16.9023862196761,"OH"
"6390","39","kidnapping",2009,981.602335766423,220.033619866285,229.685391965005,4.27368204555203,"OH"
"6391","39","larceny",2009,1592.5997080292,2011.30731614136,1971.8841947738,0.80765377208771,"OH"
"6392","39","otherdrug",2009,199.325372262774,270.041260744986,257.769195349373,0.773270723806288,"OH"
"6393","39","otherprop",2009,1539.51305109489,1990.3041069723,2099.26430298147,0.733358371744047,"OH"
"6394","39","otherviol",2009,509.832233576642,233.035606494747,275.823068953609,1.84840316479254,"OH"
"6395","39","public_oth",2009,4914.0214890511,3329.50872970392,3523.5143317601,1.39463644145202,"OH"
"6396","39","robbery",2009,6946.33897810219,2303.35193887297,2022.03384367446,3.43532280620944,"OH"
"6397","39","sexassault",2009,6041.86254014599,986.150678127985,1065.17854264994,5.67215945330172,"OH"
"6398","39","weapons",2009,1436.34464233577,1060.16198662846,1032.0797743755,1.39169924457136,"OH"
"6399","39","arson",2010,334.064868224281,123.02459606463,139.062561374795,2.40226316070739,"OH"
"6400","39","assault",2010,4947.96078774107,2762.55231163014,2597.16841243863,1.90513667271009,"OH"
"6401","39","burglary",2010,5427.0538173202,2584.51671732523,2248.01133387889,2.41415767595618,"OH"
"6402","39","drugposs",2010,3377.6558682437,2788.55751079827,3169.42585924714,1.0656995993104,"OH"
"6403","39","drugtraff",2010,4822.93651071103,3179.63569828827,3039.36734860884,1.58682250532123,"OH"
"6404","39","dwi",2010,601.116723960458,412.082386818109,392.17643207856,1.53277115805889,"OH"
"6405","39","fraud",2010,752.146050612752,736.147176451768,803.361415711948,0.936248662062258,"OH"
"6406","39","homicide",2010,7147.38786925363,567.113381858903,352.158428805237,20.2959443381846,"OH"
"6407","39","kidnapping",2010,971.188583969392,243.048592225244,234.105319148936,4.14851139435891,"OH"
"6408","39","larceny",2010,1635.31754355299,1868.37354023356,1939.8727086743,0.843002500236501,"OH"
"6409","39","otherdrug",2010,212.041173842957,264.052791553351,245.1102700491,0.86508481998931,"OH"
"6410","39","otherprop",2010,1434.27850608868,1811.36214205727,1892.85155482815,0.757734277910079,"OH"
"6411","39","otherviol",2010,467.090698984249,258.051591745321,251.112970540098,1.86008193037429,"OH"
"6412","39","public_oth",2010,4722.91708908699,3162.63229883219,3236.45601472995,1.45928666034445,"OH"
"6413","39","robbery",2010,7223.40262968789,2211.44212925932,1920.86415711948,3.76049633854384,"OH"
"6414","39","sexassault",2010,5957.1567519276,912.182370820669,902.405973813421,6.60141546576163,"OH"
"6415","39","weapons",2010,1465.28452679213,1124.22476403775,1087.48923895254,1.34740140344146,"OH"
"6416","39","arson",2011,318.024436631894,122.02224247949,124.021906192033,2.56426018915943,"OH"
"6417","39","assault",2011,5113.39290722917,2419.44102096627,2566.4533168448,1.99239661741269,"OH"
"6418","39","burglary",2011,5763.44285631952,2480.45214220602,2261.39943467892,2.54861780185146,"OH"
"6419","39","drugposs",2011,2997.23030372889,2270.41385597083,2597.45879339281,1.15390870159441,"OH"
"6420","39","drugtraff",2011,4963.38138051601,2775.50592525068,2913.51461884992,1.70357181268418,"OH"
"6421","39","dwi",2011,621.047720592473,335.061075660893,391.069075170038,1.58807678751494,"OH"
"6422","39","fraud",2011,685.052638656754,599.109206927985,689.121720696052,0.994095263700021,"OH"
"6423","39","homicide",2011,7361.56565423703,497.090610756609,341.060242028089,21.5843559204146,"OH"
"6424","39","kidnapping",2011,980.075307859297,226.041203281677,190.033565939405,5.15737997660798,"OH"
"6425","39","larceny",2011,1564.12018519586,1595.29079307201,1658.29290698702,0.943211044686755,"OH"
"6426","39","otherdrug",2011,231.017751138263,231.042114858706,239.042222418514,0.96643073680012,"OH"
"6427","39","otherprop",2011,1353.10397095268,1635.29808568824,1713.30262344316,0.7897635551584,"OH"
"6428","39","otherviol",2011,474.036424413578,249.045396536007,231.040809115802,2.0517432666018,"OH"
"6429","39","public_oth",2011,4649.35725126314,2719.49571558797,2951.52133203781,1.57524094465992,"OH"
"6430","39","robbery",2011,7513.57733463969,1960.35733819508,1974.34873244413,3.80559787193133,"OH"
"6431","39","sexassault",2011,5966.45845580466,812.148040109389,815.143980213762,7.31951483496207,"OH"
"6432","39","weapons",2011,1502.11542082109,1016.18523245214,989.174719547743,1.51855419587337,"OH"
"6433","39","arson",2012,316.02461490526,106.039821554355,117.021917294994,2.700559196177,"OH"
"6434","39","assault",2012,4966.38682790988,2370.89034984738,2409.4512714841,2.06121073569204,"OH"
"6435","39","burglary",2012,5982.465969504,2698.01319558582,2305.43178944411,2.59494381785484,"OH"
"6436","39","drugposs",2012,2670.20798037039,2243.84263911716,2332.43684728141,1.14481469604747,"OH"
"6437","39","drugtraff",2012,4825.37584467683,2577.96811458089,2711.50784433101,1.7795913276686,"OH"
"6438","39","dwi",2012,565.044010827443,329.123597088518,363.067999812673,1.55630353299928,"OH"
"6439","39","fraud",2012,595.046347685537,528.198356421695,588.110148456891,1.01179404784435,"OH"
"6440","39","homicide",2012,7517.58553874316,504.189340220709,390.073057649979,19.2722501370214,"OH"
"6441","39","kidnapping",2012,1016.07914159413,211.07926743367,223.041773989603,4.55555532678595,"OH"
"6442","39","larceny",2012,1501.11692079998,1371.51505048133,1501.28117828876,0.999890588457941,"OH"
"6443","39","otherdrug",2012,223.017370645168,217.081521483916,210.039338734604,1.06178857726724,"OH"
"6444","39","otherprop",2012,1275.09931646901,1546.58079361352,1582.29635180068,0.805853666424699,"OH"
"6445","39","otherviol",2012,492.038324472746,211.07926743367,220.04121200768,2.23611895236958,"OH"
"6446","39","public_oth",2012,4417.34406340675,2611.98088753228,2654.49716667447,1.66409824009749,"OH"
"6447","39","robbery",2012,7499.5841366283,1899.71340690303,1878.35180068374,3.99264085348568,"OH"
"6448","39","sexassault",2012,5963.46448949388,840.315567034515,848.158853556877,7.03107025822488,"OH"
"6449","39","weapons",2012,1529.11910186754,1035.38882366753,1022.19144850841,1.49592241658727,"OH"
"6450","39","arson",2013,305.047569843838,118.021477975974,111.019643410167,2.74769005262273,"OH"
"6451","39","assault",2013,4927.76844793637,2315.42136876593,2530.44772817768,1.94738993936268,"OH"
"6452","39","burglary",2013,6374.99413175287,2741.49890789953,2720.48135203292,2.3433331483743,"OH"
"6453","39","drugposs",2013,2581.40255005556,2349.42755733527,2462.43569437685,1.04831267510879,"OH"
"6454","39","drugtraff",2013,4691.7316397949,2763.50291226793,2787.49320886608,1.68313652742618,"OH"
"6455","39","dwi",2013,531.082818318289,367.066800145613,367.064947130912,1.44683610480758,"OH"
"6456","39","fraud",2013,535.083442185094,569.103567528213,593.104941821882,0.902173299284002,"OH"
"6457","39","homicide",2013,7632.19018189617,545.09919912632,392.069371322391,19.4664279848077,"OH"
"6458","39","kidnapping",2013,1004.15659056791,237.043137968693,215.038048046719,4.66966938962238,"OH"
"6459","39","larceny",2013,1371.21383034722,1406.25591554423,1448.25624917046,0.946803323743728,"OH"
"6460","39","otherdrug",2013,230.035872341255,182.033127047688,224.039640755652,1.02676415461737,"OH"
"6461","39","otherprop",2013,1239.19324274267,1568.28540225701,1600.28314825466,0.774358740260557,"OH"
"6462","39","otherviol",2013,483.075331916636,267.048598471059,257.045480688404,1.87933797016346,"OH"
"6463","39","public_oth",2013,4374.68219835065,2733.49745176556,2901.51338317922,1.50772428750863,"OH"
"6464","39","robbery",2013,7521.17286959234,1896.34510374954,2050.36278370128,3.66821565889684,"OH"
"6465","39","sexassault",2013,5955.92878170511,852.155078267201,785.138919612441,7.58582797633451,"OH"
"6466","39","weapons",2013,1542.24050065311,1068.19439388424,1161.20545945229,1.32813748686692,"OH"
"6467","39","arson",2014,312.049263806103,NA,NA,NA,"OH"
"6468","39","assault",2014,4712.7440097896,NA,NA,NA,"OH"
"6469","39","burglary",2014,6396.00975012829,NA,NA,NA,"OH"
"6470","39","drugposs",2014,2468.38968933802,NA,NA,NA,"OH"
"6471","39","drugtraff",2014,4667.73690443295,NA,NA,NA,"OH"
"6472","39","dwi",2014,531.083843208463,NA,NA,NA,"OH"
"6473","39","fraud",2014,511.080685272175,NA,NA,NA,"OH"
"6474","39","homicide",2014,7785.22906880354,NA,NA,NA,"OH"
"6475","39","kidnapping",2014,1026.16200213161,NA,NA,NA,"OH"
"6476","39","larceny",2014,1329.20984486638,NA,NA,NA,"OH"
"6477","39","otherdrug",2014,188.029684601113,NA,NA,NA,"OH"
"6478","39","otherprop",2014,1207.19058145502,NA,NA,NA,"OH"
"6479","39","otherviol",2014,493.077843129515,NA,NA,NA,"OH"
"6480","39","public_oth",2014,4206.6641140015,NA,NA,NA,"OH"
"6481","39","robbery",2014,7367.1630679351,NA,NA,NA,"OH"
"6482","39","sexassault",2014,6022.95085461651,NA,NA,NA,"OH"
"6483","39","weapons",2014,1449.22879248411,NA,NA,NA,"OH"
"6484","4","arson",2000,50.1419396872673,27.0483870967742,20.059649122807,2.49964191199426,"AZ"
"6485","4","assault",2000,2442.91530156366,1132.02508960573,1015.01824561404,2.40676984095574,"AZ"
"6486","4","burglary",2000,1804.10698994788,962.722222222222,935.782631578947,1.92791245430983,"AZ"
"6487","4","drugtraff",2000,29.082325018615,43.0770609318996,45.1342105263158,0.644352137314076,"AZ"
"6488","4","dwi",2000,1686.77485107967,1943.47670250896,1813.39228070175,0.930176481410253,"AZ"
"6489","4","fraud",2000,882.498138495905,590.055555555556,571.7,1.54363851407365,"AZ"
"6490","4","homicide",2000,1778.0331813105,266.476702508961,122.363859649123,14.5307052785765,"AZ"
"6491","4","kidnapping",2000,414.172421816828,79.1415770609319,74.220701754386,5.5802816738034,"AZ"
"6492","4","larceny",2000,1888.34544862249,1453.60035842294,1397.15456140351,1.35156517452554,"AZ"
"6493","4","mvtheft",2000,6.01703276247208,1.00179211469534,1.00298245614035,5.99914058878623,"AZ"
"6494","4","otherdrug",2000,4318.22384586746,2827.05734767025,2980.86385964912,1.44864846205212,"AZ"
"6495","4","otherprop",2000,704.995672002978,726.299283154122,641.908771929825,1.09828016508248,"AZ"
"6496","4","otherviol",2000,291.826088979896,291.521505376344,286.85298245614,1.01733677816829,"AZ"
"6497","4","public_oth",2000,904.560591958302,700.252688172043,567.688070175439,1.59341131068468,"AZ"
"6498","4","robbery",2000,1660.70104244229,575.028673835125,472.404736842105,3.51541996285562,"AZ"
"6499","4","sexassault",2000,2162.12043931497,328.587813620072,236.703859649123,9.13428468179597,"AZ"
"6500","4","weapons",2000,524.484689128816,350.627240143369,251.748596491228,2.08336688441912,"AZ"
"6501","4","arson",2001,57.1248882131998,34.0616593622488,29.0470256891696,1.96663468488959,"AZ"
"6502","4","assault",2001,2559.59586835986,1267.29409097778,1092.76913885807,2.34230248397627,"AZ"
"6503","4","burglary",2001,1831.00299588625,920.666616291371,935.514551506358,1.95721487489209,"AZ"
"6504","4","drugtraff",2001,27.0591575746736,37.0670998942119,41.0664845950329,0.658910979147859,"AZ"
"6505","4","dwi",2001,1817.97451260955,2212.00423152486,2091.38584962021,0.869267865104706,"AZ"
"6506","4","fraud",2001,900.969728134502,773.400030225178,639.034565161731,1.40989201093759,"AZ"
"6507","4","homicide",2001,1921.20018780182,287.520477557806,151.24485789878,12.7025818562875,"AZ"
"6508","4","kidnapping",2001,418.915846896798,114.206740214599,72.1167534351797,5.80885615259054,"AZ"
"6509","4","larceny",2001,1945.25277231265,1534.7782983225,1375.22642314586,1.41449636188842,"AZ"
"6510","4","mvtheft",2001,6.01314612770524,2.00362702130875,2.00324315097721,3.00170557167358,"AZ"
"6511","4","otherdrug",2001,4165.10588445716,2807.08145685356,2586.18690791158,1.61052005627103,"AZ"
"6512","4","otherprop",2001,789.726524771955,754.365573522744,700.133481266536,1.12796566069565,"AZ"
"6513","4","otherviol",2001,296.648542300125,319.578509898746,302.489715797559,0.980689679045673,"AZ"
"6514","4","public_oth",2001,1037.26770702915,859.555992141454,663.073482973457,1.56433296408971,"AZ"
"6515","4","robbery",2001,1762.85400643892,594.075411818044,503.815652470769,3.49900603086404,"AZ"
"6516","4","sexassault",2001,2252.9254158469,337.611153090524,228.369719211402,9.86525456889211,"AZ"
"6517","4","weapons",2001,623.362815238777,402.729031283059,322.522147307331,1.9327752231687,"AZ"
"6518","4","arson",2002,62.1401951342071,31.0385385731059,27.0548608940294,2.29682183093096,"AZ"
"6519","4","assault",2002,2734.16858590511,1407.74791076732,1252.53985620506,2.18289946811679,"AZ"
"6520","4","burglary",2002,1816.09731585779,1015.2605842945,955.938418255705,1.89980576277248,"AZ"
"6521","4","drugtraff",2002,23.0520078723672,26.0323226742178,28.0568927789934,0.821616565096848,"AZ"
"6522","4","dwi",2002,1938.37318370253,2358.92893155605,2223.50875273523,0.871763235165165,"AZ"
"6523","4","fraud",2002,1035.33583183284,957.188479867394,746.513754298218,1.38689451583666,"AZ"
"6524","4","homicide",2002,2057.64226791173,317.394087989502,140.284463894967,14.6676418099463,"AZ"
"6525","4","kidnapping",2002,461.040157447343,109.135506595759,108.219443576118,4.26023404124292,"AZ"
"6526","4","larceny",2002,2104.74854486831,1715.12956695904,1396.83244763989,1.50680101140586,"AZ"
"6527","4","mvtheft",2002,6.0135672710523,2.00248635955522,1.00203188496405,6.0013731711422,"AZ"
"6528","4","otherdrug",2002,4385.89506302081,2832.51695559086,2668.41090965927,1.64363556120405,"AZ"
"6529","4","otherprop",2002,843.903940371006,954.184750328061,891.808377618006,0.946283934475979,"AZ"
"6530","4","otherviol",2002,313.707759306562,326.405276607501,316.64207564864,0.990733018231808,"AZ"
"6531","4","public_oth",2002,1233.78355177756,960.192209406727,843.710847139731,1.46232984435393,"AZ"
"6532","4","robbery",2002,1853.18098069595,645.801850956558,554.12363238512,3.34434568819829,"AZ"
"6533","4","sexassault",2002,2362.32967631171,399.496028731266,300.609565489215,7.85846475799009,"AZ"
"6534","4","weapons",2002,703.587370713119,438.544512742593,366.743669896843,1.9184717514307,"AZ"
"6535","4","arson",2003,66.118760757315,38.0536881144405,32.0644650694295,2.06205719054247,"AZ"
"6536","4","assault",2003,2889.18948521358,1605.26479072232,1333.68134398158,2.16632668534462,"AZ"
"6537","4","burglary",2003,1875.36848693475,1227.73214811326,1030.07094035542,1.82062071014999,"AZ"
"6538","4","drugtraff",2003,21.0377875136911,20.0282569023371,25.0503633354918,0.839819655784571,"AZ"
"6539","4","dwi",2003,2074.72656861211,2584.6465532466,2307.6394704655,0.899068764928688,"AZ"
"6540","4","fraud",2003,1246.23846033485,1220.72225819745,919.849341679257,1.35482888758689,"AZ"
"6541","4","homicide",2003,2234.01267407292,268.378642491317,147.296136412692,15.1668110819533,"AZ"
"6542","4","kidnapping",2003,461.829525895791,147.207688232178,99.1994388085474,4.65556591289908,"AZ"
"6543","4","larceny",2003,2423.35276169614,2170.06163536822,1645.3078638751,1.47288712034023,"AZ"
"6544","4","mvtheft",2003,7.01259583789704,5.00706422558427,4.00805813367868,1.74962428288452,"AZ"
"6545","4","otherdrug",2003,4550.17289938977,3400.79802201684,2783.59637383984,1.63463817604885,"AZ"
"6546","4","otherprop",2003,906.628461899546,1092.54141402249,984.980286351536,0.920453408522304,"AZ"
"6547","4","otherviol",2003,323.581207948678,418.590569258845,370.745377365278,0.872785549608804,"AZ"
"6548","4","public_oth",2003,1350.42559849789,1112.56967092482,967.946039283402,1.39514553879227,"AZ"
"6549","4","robbery",2003,1944.49264590831,682.963560369695,551.107993380819,3.52833322917284,"AZ"
"6550","4","sexassault",2003,2460.41933969645,480.67816565609,314.632563493777,7.81997677664129,"AZ"
"6551","4","weapons",2003,775.39273979033,535.755872137517,409.823944168645,1.89201424373401,"AZ"
"6552","4","arson",2004,72.1055423705152,31.0294013040901,24.0441477040469,2.99888119379582,"AZ"
"6553","4","assault",2004,3160.62627390758,1621.536455246,1402.57528273607,2.253445011338,"AZ"
"6554","4","burglary",2004,2073.03434315231,1163.1020746888,1007.85052459463,2.05688670349813,"AZ"
"6555","4","drugtraff",2004,16.0234538601145,27.0256075874333,22.0404687287096,0.72700150152626,"AZ"
"6556","4","dwi",2004,2352.44331983806,2522.39004149378,2444.48834991143,0.962345891287757,"AZ"
"6557","4","fraud",2004,1547.2647633673,1156.09543568465,1018.87075895899,1.51860748751706,"AZ"
"6558","4","homicide",2004,2354.44625157057,261.247540011855,152.27960212563,15.4613370320482,"AZ"
"6559","4","kidnapping",2004,509.746125924892,159.150800237107,97.1784303038561,5.24546573072877,"AZ"
"6560","4","larceny",2004,2948.31551026106,2191.07611144043,1810.3239542172,1.62861210745894,"AZ"
"6561","4","mvtheft",2004,8.01172693005724,8.00758743331357,0,Inf,"AZ"
"6562","4","otherdrug",2004,5167.56386988692,3470.28820391227,2994.4982286415,1.72568606668746,"AZ"
"6563","4","otherprop",2004,1014.4849225185,1085.02809721399,1027.887314348,0.98696122459882,"AZ"
"6564","4","otherviol",2004,371.543836381404,446.422999407232,406.74683199346,0.913452317650451,"AZ"
"6565","4","public_oth",2004,1495.18853832193,1095.03758150563,1010.85604305764,1.47913102819199,"AZ"
"6566","4","robbery",2004,2076.03874075108,665.630705394191,525.965731026025,3.94709886650079,"AZ"
"6567","4","sexassault",2004,2625.84350132626,445.422050978068,318.584957078621,8.24220806093569,"AZ"
"6568","4","weapons",2004,901.319279631439,537.509306461174,440.809374574193,2.04469172304261,"AZ"
"6569","4","arson",2005,79.0793995590715,29.016361995035,33.030549898167,2.39412906545222,"AZ"
